PMC-Sierra,2016,2016-08,,22
SYSGO,2011,2011-09,,9
Samsung Electronics,2022,2022-03,,44
Oracle,2006,2006-05,,70
Arnd Bergmann,2005,2005-10,,40
Huawei Technologies,2010,2010-11,,24
Samsung Electronics,2021,2021-01,,51
Motorola Mobility,2009,2009-12,,1
Sebastian Radtke,2007,2007-11,,3
Linaro,2008,2008-03,,122
Proton Technologies,2009,2009-09,,2
Sebastian Radtke,2010,2010-03,,2
SYSGO,2016,2016-11,,5
Linux Foundation,2014,2014-06,,52
Broadcom,2015,2015-07,,91
Texas Instruments,2008,2008-07,,53
Alibaba,2010,2010-06,,4
SYSGO,2008,2008-04,,1
T-Online International,2006,2006-11,,7
Proton Technologies,2015,2015-12,,3
Alibaba,2009,2009-03,,5
Samsung Electronics,2007,2007-06,,35
Linux Foundation,2013,2013-10,,41
Alibaba,2006,2006-01,,42
David M. Loft,2015,2015-08,,24
Broadcom,2008,2008-09,,20
The Linux Kernel Archives,2006,2006-05,,45
Texas Instruments,2008,2008-09,,35
David M. Loft,2013,2013-05,,8
SYSGO,2021,2021-08,,2
David M. Loft,2018,2018-07,,33
Cybernetics,2020,2020-07,,4
Nick Piggin,2019,2019-12,,15
Technical University of Berlin,2013,2013-08,,9
Technical University of Berlin,2015,2015-09,,8
Arnd Bergmann,2014,2014-10,,8
Alibaba,2015,2015-06,,2
The Linux Kernel Archives,2011,2011-09,,114
amd.com,2006,2006-03,,58
Alibaba,2016,2016-02,,12
Sebastian Radtke,2013,2013-04,,1
Sebastian Radtke,2007,2007-02,,9
Texas Instruments,2006,2006-01,,37
Linux Foundation,2005,2005-05,,11
Mellanox Technologies,2006,2006-06,,10
Oracle,2005,2005-08,,25
Cybernetics,2007,2007-12,,1
Airtame,2022,2022-07,,4
Netronome Systems,2016,2016-04,,41
T-Online International,2006,2006-03,,10
Proton Technologies,2012,2012-12,,1
David M. Loft,2018,2018-10,,59
David M. Loft,2013,2013-02,,29
SYSGO,2010,2010-05,,7
Huawei Technologies,2011,2011-02,,89
amd.com,2010,2010-11,,61
Mellanox Technologies,2006,2006-01,,25
Broadcom,2007,2007-08,,21
Sebastian Radtke,2012,2012-04,,8
David M. Loft,2017,2017-07,,33
Synaptics,2018,2018-05,,47
Freie Universität Berlin,2020,2020-12,,1
Jason A. Donenfeld,2015,2015-08,,61
Alibaba,2010,2010-04,,16
C-SKY Microsystems,2019,2019-06,,33
Alibaba,2008,2008-06,,6
Mellanox Technologies,2007,2007-09,,31
Samsung Electronics,2021,2021-02,,49
Huawei Technologies,2008,2008-08,,37
Netronome Systems,2012,2012-06,,3
Sony,2007,2007-11,,8
Arnd Bergmann,2007,2007-09,,4
The Linux Kernel Archives,2007,2007-06,,10
Arnd Bergmann,2012,2012-08,,519
amd.com,2006,2006-01,,147
SYSGO,2021,2021-03,,2
amd.com,2005,2005-05,,20
SYSGO,2013,2013-09,,26
Proton Technologies,2022,2022-08,,30
Sony,2013,2013-10,,96
WAGO Kontakttechnik,2016,2016-05,,22
Technical University of Berlin,2014,2014-12,,20
Linux Foundation,2010,2010-06,,21
amd.com,2005,2005-12,,18
Samsung Electronics,2008,2008-02,,33
T-Online International,2007,2007-03,,15
Vaisala,2019,2019-04,,2
Linux Foundation,2015,2015-11,,48
Nick Piggin,2017,2017-07,,29
Sebastian Radtke,2007,2007-12,,7
Netronome Systems,2020,2020-04,,19
Sebastian Radtke,2009,2009-10,,25
David M. Loft,2007,2007-01,,16
Sebastian Radtke,2009,2009-08,,3
Proton Technologies,2014,2014-11,,5
Technical University of Berlin,2016,2016-07,,54
Hammerspace,2022,2022-01,,33
Jason A. Donenfeld,2014,2014-04,,20
Motorola Mobility,2011,2011-03,,12
C-SKY Microsystems,2019,2019-03,,21
Samsung Electronics,2008,2008-10,,57
Motorola Mobility,2016,2016-06,,3
Linaro,2008,2008-01,,224
Linux Foundation,2017,2017-11,,138
Alibaba,2005,2005-05,,14
SYSGO,2019,2019-07,,5
PMC-Sierra,2015,2015-02,,3
SYSGO,2012,2012-11,,32
Nick Piggin,2013,2013-05,,15
Nick Piggin,2010,2010-11,,43
Rohm Semiconductor,2022,2022-08,,5
SYSGO,2012,2012-05,,18
Metanate,2019,2019-12,,2
Proton Technologies,2020,2020-12,,13
Linux Foundation,2014,2014-11,,9
Rohm Semiconductor,2018,2018-05,,4
Samsung Electronics,2006,2006-05,,24
WIA,2005,2005-06,,2
Plantronics,2015,2015-06,,2
Linux Foundation,2019,2019-12,,19
Linux Foundation,2018,2018-09,,10
Technical University of Berlin,2014,2014-07,,6
DH electronics,2021,2021-05,,5
Motorola Mobility,2013,2013-09,,1
Nick Piggin,2015,2015-02,,30
Alibaba,2018,2018-04,,14
Rohm Semiconductor,2021,2021-04,,28
David M. Loft,2010,2010-12,,90
SYSGO,2019,2019-02,,1
Linux Foundation,2016,2016-07,,16
Amazon Lab126,2010,2010-02,,28
Linaro,2006,2006-02,,51
Airtame,2022,2022-06,,9
Broadcom,2007,2007-04,,7
Red Hat,2005,2005-01,,8
Netronome Systems,2017,2017-01,,8
The Linux Kernel Archives,2006,2006-10,,23
Sony,2014,2014-12,,45
Sebastian Radtke,2011,2011-04,,10
Proton Technologies,2014,2014-05,,6
Arnd Bergmann,2005,2005-07,,3
Sony,2009,2009-01,,19
SYSGO,2021,2021-01,,2
Naver Corporation,2017,2017-06,,1
SYSGO,2013,2013-01,,9
David M. Loft,2010,2010-06,,65
Airtame,2022,2022-03,,3
Sony,2007,2007-01,,43
Broadcom,2005,2005-09,,24
Oracle,2005,2005-04,,6
Texas Instruments,2007,2007-12,,56
Broadcom,2007,2007-03,,27
Samsung Electronics,2005,2005-07,,66
C-SKY Microsystems,2019,2019-07,,9
Samsung Electronics,2005,2005-04,,34
Samsung Electronics,2021,2021-09,,24
Linux Foundation,2013,2013-02,,36
Sebastian Radtke,2009,2009-03,,21
SYSGO,2018,2018-09,,5
Steve N. Kass,2014,2014-11,,5
SYSGO,2014,2014-04,,9
Samsung Electronics,2006,2006-09,,77
Rohm Semiconductor,2021,2021-05,,13
Alibaba,2015,2015-09,,2
Broadcom,2006,2006-05,,7
Zone Media OÜ,2009,2009-11,,1
Alibaba,2008,2008-10,,6
Jan-Ove Austell,2010,2010-10,,9
Huawei Technologies,2011,2011-04,,23
Netronome Systems,2020,2020-07,,22
Sebastian Radtke,2008,2008-05,,27
SYSGO,2017,2017-03,,4
Nick Piggin,2011,2011-01,,42
WIA,2006,2006-01,,8
SYSGO,2020,2020-05,,2
Sony,2012,2012-09,,7
Technical University of Berlin,2011,2011-06,,16
Motorola Mobility,2011,2011-08,,9
PMC-Sierra,2019,2019-10,,12
Cybernetics,2022,2022-07,,2
PMC-Sierra,2014,2014-05,,1
SYSGO,2010,2010-07,,1
Linux Foundation,2017,2017-01,,7
amd.com,2005,2005-06,,30
Synaptics,2020,2020-07,,16
Samsung Electronics,2019,2019-09,,78
David M. Loft,2016,2016-03,,9
Proton Technologies,2014,2014-02,,7
Huawei Technologies,2010,2010-10,,43
Sebastian Radtke,2013,2013-08,,2
Synaptics,2014,2014-07,,5
SYSGO,2021,2021-06,,5
Bill Kendrick,2007,2007-05,,1
Hammerspace,2021,2021-01,,15
Arnd Bergmann,2012,2012-12,,88
Jason A. Donenfeld,2017,2017-12,,38
Sebastian Radtke,2012,2012-05,,2
Hammerspace,2018,2018-11,,12
Netronome Systems,2016,2016-07,,6
Sony,2011,2011-09,,31
Sony,2010,2010-04,,29
Sony,2022,2022-10,,12
Linux Foundation,2022,2022-02,,6
Linux Foundation,2015,2015-03,,22
Technical University of Berlin,2015,2015-03,,38
Technical University of Berlin,2011,2011-04,,2
Linux Foundation,2019,2019-10,,12
Rohm Semiconductor,2021,2021-06,,33
David M. Loft,2013,2013-08,,13
SYSGO,2007,2007-09,,29
Trusted Computer Solutions,2006,2006-06,,19
Technical University of Berlin,2013,2013-11,,8
Alibaba,2008,2008-09,,14
David M. Loft,2013,2013-03,,16
Linux Foundation,2016,2016-04,,24
Freie Universität Berlin,2017,2017-06,,2
Arnd Bergmann,2020,2020-11,,19
David M. Loft,2015,2015-03,,9
Motorola Mobility,2006,2006-03,,1
David M. Loft,2014,2014-12,,8
Jason A. Donenfeld,2015,2015-06,,52
Oracle,2005,2005-10,,25
Amazon Lab126,2009,2009-09,,13
Mellanox Technologies,2006,2006-10,,43
Jan-Ove Austell,2011,2011-03,,9
Broadcom,2007,2007-01,,8
Hammerspace,2021,2021-08,,4
David M. Loft,2005,2005-12,,36
Alibaba,2019,2019-08,,9
PMC-Sierra,2020,2020-10,,14
Zoho,2021,2021-03,,5
Motorola Mobility,2017,2017-11,,1
David M. Loft,2014,2014-05,,14
Synaptics,2021,2021-06,,3
DH electronics,2021,2021-07,,10
Jason A. Donenfeld,2019,2019-12,,61
Synaptics,2016,2016-07,,5
Netronome Systems,2021,2021-03,,3
Amazon Lab126,2011,2011-12,,11
Alibaba,2017,2017-09,,3
Oracle,2006,2006-02,,37
Technical University of Berlin,2016,2016-01,,5
Synaptics,2018,2018-07,,18
Motorola Mobility,2008,2008-09,,3
Alibaba,2016,2016-03,,48
Technical University of Berlin,2016,2016-03,,12
Arnd Bergmann,2006,2006-12,,25
Freie Universität Berlin,2018,2018-04,,11
Mellanox Technologies,2006,2006-02,,11
Alibaba,2008,2008-01,,16
David M. Loft,2021,2021-04,,2
Vyatta,2012,2012-11,,10
Freie Universität Berlin,2017,2017-05,,3
Sony,2012,2012-02,,9
Proton Technologies,2010,2010-06,,1
David M. Loft,2012,2012-11,,22
SYSGO,2012,2012-08,,92
Jack Cox,2013,2013-09,,5
Hammerspace,2021,2021-10,,17
Jason A. Donenfeld,2021,2021-06,,17
David M. Loft,2016,2016-04,,25
Sony,2012,2012-04,,11
Arnd Bergmann,2015,2015-03,,22
Alibaba,2011,2011-03,,1
David M. Loft,2013,2013-04,,17
Sebastian Radtke,2008,2008-04,,4
Samsung Electronics,2022,2022-01,,48
Proton Technologies,2011,2011-02,,3
Linaro,2007,2007-03,,33
T-Online International,2007,2007-11,,1
Tadpole Computer,2007,2007-01,,1
Jason A. Donenfeld,2020,2020-10,,17
Vyatta,2013,2013-04,,8
Cybernetics,2015,2015-02,,4
Sony,2012,2012-11,,1
SYSGO,2020,2020-06,,4
Metanate,2017,2017-03,,7
SYSGO,2010,2010-01,,7
SYSGO,2008,2008-10,,3
Vyatta,2008,2008-03,,3
Sony,2016,2016-09,,34
Alibaba,2018,2018-01,,14
Arnd Bergmann,2013,2013-05,,21
Motorola Mobility,2011,2011-07,,1
Rohm Semiconductor,2019,2019-01,,6
Proton Technologies,2007,2007-05,,5
Sebastian Radtke,2011,2011-09,,6
Linux Foundation,2017,2017-02,,7
Jolla,2017,2017-07,,3
SYSGO,2009,2009-12,,5
Linux Foundation,2016,2016-11,,14
Sebastian Radtke,2011,2011-01,,7
Alibaba,2010,2010-08,,10
SYSGO,2021,2021-04,,3
Alibaba,2005,2005-08,,118
Cybernetics,2014,2014-11,,1
Amazon Lab126,2013,2013-11,,8
Vyatta,2013,2013-01,,2
Texas Instruments,2005,2005-07,,10
Arnd Bergmann,2016,2016-12,,23
Broadcom,2008,2008-07,,54
Technical University of Berlin,2019,2019-12,,5
David M. Loft,2015,2015-07,,2
David M. Loft,2013,2013-09,,38
Technical University of Berlin,2013,2013-01,,18
Arnd Bergmann,2012,2012-11,,21
Vyatta,2009,2009-03,,3
David M. Loft,2016,2016-11,,2
Technical University of Berlin,2013,2013-05,,10
SYSGO,2018,2018-07,,38
Jason A. Donenfeld,2021,2021-01,,1
Proton Technologies,2005,2005-11,,2
Hammerspace,2019,2019-01,,24
Samsung Electronics,2006,2006-03,,54
Freie Universität Berlin,2007,2007-03,,1
Vyatta,2012,2012-12,,2
Synaptics,2022,2022-03,,2
PMC-Sierra,2021,2021-07,,10
Linux Foundation,2022,2022-03,,17
Huawei Technologies,2016,2016-12,,46
Synaptics,2020,2020-12,,3
Proton Technologies,2016,2016-11,,3
Sony,2013,2013-09,,30
Rohm Semiconductor,2019,2019-12,,9
Sony,2009,2009-08,,8
Arnd Bergmann,2010,2010-10,,79
amd.com,2005,2005-10,,4
David M. Loft,2013,2013-06,,4
Texas Instruments,2005,2005-05,,24
Jason A. Donenfeld,2021,2021-11,,15
Hammerspace,2021,2021-09,,13
PMC-Sierra,2018,2018-03,,3
Sebastian Radtke,2008,2008-10,,8
Metanate,2016,2016-02,,3
Netronome Systems,2011,2011-01,,14
Amazon Lab126,2010,2010-07,,30
Cybernetics,2007,2007-11,,9
Alibaba,2017,2017-02,,18
Broadcom,2009,2009-06,,49
Synaptics,2015,2015-01,,5
Amazon Lab126,2013,2013-05,,6
Alibaba,2008,2008-08,,5
Tido Lucke,2007,2007-02,,5
Vyatta,2008,2008-02,,6
Proton Technologies,2020,2020-09,,8
Netronome Systems,2020,2020-06,,26
SYSGO,2014,2014-12,,5
Hammerspace,2020,2020-04,,22
Nick Piggin,2005,2005-12,,66
Rohm Semiconductor,2019,2019-11,,65
Innominate Security Technologies,2009,2009-03,,1
Linux Foundation,2018,2018-10,,8
Freie Universität Berlin,2012,2012-04,,8
Sony,2010,2010-10,,10
Proton Technologies,2012,2012-05,,2
Metanate,2018,2018-07,,2
Netronome Systems,2011,2011-03,,3
Hammerspace,2019,2019-09,,38
Linux Foundation,2019,2019-02,,12
Linaro,2006,2006-10,,13
Proton Technologies,2013,2013-04,,8
Technical University of Berlin,2012,2012-11,,5
Linux Foundation,2015,2015-06,,13
Metanate,2018,2018-02,,4
Proton Technologies,2013,2013-02,,7
Metanate,2021,2021-11,,10
Airtame,2022,2022-04,,8
Sebastian Radtke,2009,2009-09,,10
Samsung Electronics,2007,2007-02,,43
Alibaba,2015,2015-03,,1
Sony,2011,2011-07,,36
Linux Foundation,2022,2022-10,,10
David M. Loft,2012,2012-02,,40
Proton Technologies,2021,2021-01,,8
David M. Loft,2015,2015-05,,10
SYSGO,2014,2014-08,,7
ESD Electronics,2008,2008-11,,1
Linux Foundation,2020,2020-10,,12
Mellanox Technologies,2005,2005-11,,18
Airtame,2022,2022-02,,6
Netronome Systems,2017,2017-09,,56
C-SKY Microsystems,2020,2020-01,,1
Oracle,2005,2005-09,,96
Terascala,2007,2007-08,,7
Pedro Vanzella,2005,2005-12,,1
Kynetics,2020,2020-06,,4
David M. Loft,2015,2015-12,,10
Amazon Lab126,2012,2012-03,,12
Huawei Technologies,2005,2005-02,,15
Arnd Bergmann,2006,2006-04,,5
Technical University of Berlin,2014,2014-04,,2
Proton Technologies,2021,2021-12,,7
Sebastian Radtke,2008,2008-07,,8
Motorola Mobility,2022,2022-04,,8
PMC-Sierra,2020,2020-08,,11
Riot Games,2021,2021-07,,7
David M. Loft,2018,2018-12,,9
Mellanox Technologies,2006,2006-08,,4
Vyatta,2008,2008-11,,2
T-Online International,2006,2006-10,,24
Technical University of Berlin,2017,2017-05,,12
Arnd Bergmann,2008,2008-06,,4
David M. Loft,2018,2018-04,,3
PMC-Sierra,2019,2019-07,,2
Sebastian Radtke,2014,2014-11,,2
Proton Technologies,2012,2012-01,,7
Motorola Mobility,2009,2009-11,,1
Cybernetics,2007,2007-10,,4
SYSGO,2012,2012-03,,3
Jack Cox,2012,2012-12,,11
Alibaba,2006,2006-04,,21
Alibaba,2019,2019-07,,13
WAGO Kontakttechnik,2016,2016-04,,8
Sebastian Radtke,2006,2006-01,,3
Sony,2005,2005-08,,3
Hammerspace,2018,2018-07,,12
Proton Technologies,2015,2015-06,,9
Sebastian Radtke,2005,2005-12,,23
Technical University of Berlin,2014,2014-11,,20
Bell Canada,2009,2009-06,,3
David M. Loft,2018,2018-09,,6
PMC-Sierra,2012,2012-10,,2
Linux Foundation,2016,2016-06,,66
Arnd Bergmann,2014,2014-11,,16
Alibaba,2018,2018-09,,52
Samsung Electronics,2006,2006-08,,17
Jason A. Donenfeld,2022,2022-08,,7
Applied Asynchrony,2021,2021-03,,4
Wells Fargo,2006,2006-11,,1
Linux Foundation,2021,2021-07,,15
Synaptics,2014,2014-05,,2
SYSGO,2013,2013-04,,8
Alibaba,2012,2012-11,,9
Broadcom,2005,2005-08,,26
Netronome Systems,2022,2022-08,,8
David M. Loft,2016,2016-06,,6
Proton Technologies,2005,2005-07,,1
Technical University of Berlin,2016,2016-11,,41
Texas Instruments,2006,2006-08,,7
Jason A. Donenfeld,2014,2014-06,,30
Cybernetics,2009,2009-01,,10
Huawei Technologies,2010,2010-12,,19
The Linux Kernel Archives,2007,2007-05,,20
Synaptics,2021,2021-01,,4
Netronome Systems,2016,2016-08,,25
Proton Technologies,2015,2015-09,,15
Linux Foundation,2016,2016-02,,11
SYSGO,2008,2008-08,,1
Cybernetics,2018,2018-07,,3
Motorola Mobility,2006,2006-10,,2
T-Online International,2008,2008-05,,2
Proton Technologies,2020,2020-05,,7
David M. Loft,2015,2015-11,,8
SYSGO,2015,2015-05,,4
PMC-Sierra,2013,2013-02,,7
Netronome Systems,2015,2015-09,,5
PMC-Sierra,2009,2009-01,,3
Texas Instruments,2008,2008-08,,6
David M. Loft,2018,2018-05,,1
Arnd Bergmann,2010,2010-08,,393
Arnd Bergmann,2010,2010-04,,71
Sony,2006,2006-10,,13
Alibaba,2009,2009-07,,9
Sony,2007,2007-02,,11
David M. Loft,2006,2006-05,,25
Arnd Bergmann,2007,2007-12,,4
Arnd Bergmann,2008,2008-11,,3
Hammerspace,2022,2022-08,,17
David M. Loft,2014,2014-03,,10
Sebastian Radtke,2010,2010-10,,62
Metanate,2022,2022-01,,2
Metanate,2020,2020-01,,2
Proton Technologies,2011,2011-06,,8
Synaptics,2018,2018-08,,9
Arnd Bergmann,2011,2011-03,,20
amd.com,2006,2006-04,,31
PMC-Sierra,2013,2013-12,,5
Jack Cox,2012,2012-03,,34
Nick Piggin,2012,2012-08,,4
SYSGO,2015,2015-07,,2
Rohm Semiconductor,2019,2019-10,,7
Linaro,2007,2007-12,,92
Nick Piggin,2019,2019-08,,94
SYSGO,2020,2020-01,,6
Synaptics,2016,2016-08,,1
Proton Technologies,2015,2015-04,,7
Motorola Mobility,2015,2015-02,,1
Netronome Systems,2015,2015-03,,6
Alibaba,2006,2006-08,,7
David M. Loft,2016,2016-01,,7
Jan-Ove Austell,2009,2009-02,,5
Alibaba,2015,2015-02,,9
Linux Foundation,2020,2020-03,,12
David M. Loft,2021,2021-10,,24
C-SKY Microsystems,2019,2019-05,,3
Texas Instruments,2007,2007-11,,7
Nick Piggin,2016,2016-09,,50
Proton Technologies,2016,2016-01,,8
Alibaba,2010,2010-05,,10
Sebastian Radtke,2009,2009-12,,12
Texas Instruments,2008,2008-03,,14
Motorola Mobility,2022,2022-10,,4
Vyatta,2008,2008-04,,7
Vyatta,2019,2019-02,,7
Vaisala,2019,2019-05,,5
Vyatta,2013,2013-08,,1
Intel,2022,2022-11,,13
Vyatta,2007,2007-12,,3
Alibaba,2009,2009-10,,1
David M. Loft,2014,2014-07,,7
Amazon Lab126,2009,2009-07,,5
SYSGO,2015,2015-03,,9
SYSGO,2012,2012-07,,22
Hammerspace,2020,2020-05,,4
Netronome Systems,2015,2015-04,,3
Sony,2009,2009-12,,18
Linux Foundation,2018,2018-12,,7
Cybernetics,2019,2019-11,,3
PC-Doctor,2008,2008-11,,4
Jason A. Donenfeld,2015,2015-09,,11
PMC-Sierra,2021,2021-04,,8
Rohm Semiconductor,2018,2018-08,,8
Technical University of Berlin,2012,2012-05,,2
Linux Foundation,2021,2021-05,,9
Technical University of Berlin,2013,2013-06,,27
SYSGO,2020,2020-09,,7
Arnd Bergmann,2020,2020-02,,24
Trusted Computer Solutions,2007,2007-07,,1
Trusted Computer Solutions,2006,2006-10,,11
Arnd Bergmann,2010,2010-01,,10
Sebastian Radtke,2015,2015-11,,4
Red Hat,2022,2022-11,,2
Alibaba,2018,2018-07,,2
Arnd Bergmann,2006,2006-06,,23
Arnd Bergmann,2011,2011-11,,1
Linux Foundation,2019,2019-09,,19
Proton Technologies,2011,2011-11,,23
Metanate,2016,2016-06,,1
Sebastian Radtke,2011,2011-12,,13
WOW Company,2008,2008-10,,1
Broadcom,2007,2007-02,,15
SYSGO,2015,2015-11,,7
Motorola Mobility,2016,2016-12,,1
Proton Technologies,2022,2022-01,,3
Netronome Systems,2010,2010-09,,4
SYSGO,2008,2008-12,,4
Motorola Mobility,2010,2010-02,,4
T-Online International,2006,2006-08,,8
Samsung Electronics,2005,2005-05,,120
amd.com,2005,2005-07,,30
Linux Foundation,2022,2022-04,,10
Rohm Semiconductor,2018,2018-12,,19
Sebastian Radtke,2010,2010-12,,3
SYSGO,2011,2011-03,,3
Sebastian Radtke,2007,2007-10,,11
Alibaba,2022,2022-10,,16
Linux Foundation,2010,2010-09,,99
SYSGO,2008,2008-09,,4
PMC-Sierra,2022,2022-02,,15
Vaisala,2018,2018-05,,1
Synaptics,2020,2020-10,,16
Hammerspace,2018,2018-12,,12
Proton Technologies,2008,2008-03,,1
Motorola Mobility,2011,2011-04,,24
Linux Foundation,2022,2022-11,,1
Arnd Bergmann,2008,2008-12,,2
WIA,2007,2007-01,,1
Metanate,2017,2017-11,,1
Amazon Lab126,2009,2009-11,,14
Jack Cox,2012,2012-07,,1
Netronome Systems,2022,2022-04,,1
Alibaba,2017,2017-07,,2
Alibaba,2014,2014-11,,1
Vaisala,2021,2021-04,,4
PMC-Sierra,2008,2008-02,,2
Vyatta,2021,2021-10,,4
Broadcom,2022,2022-10,,14
Motorola Mobility,2012,2012-02,,3
Jason A. Donenfeld,2016,2016-12,,32
PMC-Sierra,2017,2017-03,,9
Alibaba,2009,2009-02,,5
SYSGO,2020,2020-11,,2
SYSGO,2017,2017-12,,1
Jason A. Donenfeld,2016,2016-07,,10
Jason A. Donenfeld,2020,2020-08,,1
Metanate,2018,2018-03,,3
Arnd Bergmann,2020,2020-07,,3
Sebastian Radtke,2015,2015-01,,1
Alibaba,2009,2009-04,,1
Hammerspace,2022,2022-10,,15
Sony,2008,2008-08,,11
SYSGO,2012,2012-06,,4
Hammerspace,2022,2022-07,,9
Vyatta,2018,2018-11,,29
PMC-Sierra,2010,2010-06,,10
Proton Technologies,2011,2011-05,,13
Sony,2010,2010-08,,11
Wupperonline,2008,2008-12,,2
Texas Instruments,2006,2006-04,,10
SYSGO,2014,2014-03,,7
Alibaba,2012,2012-04,,2
Trusted Computer Solutions,2006,2006-08,,43
Sebastian Radtke,2008,2008-09,,4
Sony,2011,2011-01,,32
WAGO Kontakttechnik,2017,2017-01,,1
Rohm Semiconductor,2017,2017-05,,8
David M. Loft,2017,2017-11,,64
DH electronics,2020,2020-02,,1
SYSGO,2019,2019-11,,3
Freie Universität Berlin,2006,2006-10,,1
Alibaba,2011,2011-01,,6
Proton Technologies,2010,2010-10,,4
SYSGO,2015,2015-02,,6
Nick Piggin,2015,2015-03,,33
Synaptics,2015,2015-06,,2
Texas Instruments,2005,2005-06,,9
David M. Loft,2020,2020-02,,13
Sony,2007,2007-05,,50
David M. Loft,2019,2019-04,,9
Nick Piggin,2012,2012-11,,17
Jolla,2017,2017-01,,1
David M. Loft,2019,2019-06,,3
Kaspersky Lab,2021,2021-09,,8
Synaptics,2018,2018-04,,10
Arnd Bergmann,2011,2011-08,,2
Alibaba,2008,2008-05,,17
Freie Universität Berlin,2008,2008-08,,1
Sony,2010,2010-02,,5
Netronome Systems,2013,2013-06,,2
Sony,2016,2016-07,,1
SYSGO,2020,2020-12,,4
Synaptics,2021,2021-05,,2
SYSGO,2018,2018-12,,1
Jan-Ove Austell,2011,2011-02,,7
Alibaba,2017,2017-10,,2
Motorola Mobility,2007,2007-06,,1
Bell Canada,2008,2008-07,,1
C-SKY Microsystems,2019,2019-08,,13
Alibaba,2005,2005-03,,7
Amazon Lab126,2009,2009-12,,9
Sony,2010,2010-01,,11
Arnd Bergmann,2011,2011-07,,7
Jack Cox,2012,2012-05,,1
Proton Technologies,2013,2013-08,,6
PMC-Sierra,2016,2016-07,,2
Vyatta,2012,2012-03,,2
Mozilla Corporation,2007,2007-07,,3
Arnd Bergmann,2013,2013-07,,15
Proton Technologies,2011,2011-03,,3
Motorola Mobility,2011,2011-05,,17
Alibaba,2010,2010-10,,4
Jack Cox,2010,2010-04,,4
Synaptics,2015,2015-02,,4
Rohm Semiconductor,2020,2020-01,,33
David M. Loft,2015,2015-02,,4
Amazon Lab126,2009,2009-04,,2
Freie Universität Berlin,2019,2019-06,,2
Broadcom,2006,2006-07,,5
Cybernetics,2008,2008-02,,1
David M. Loft,2019,2019-07,,4
Netronome Systems,2021,2021-09,,7
Netcom,2012,2012-12,,1
T-Online International,2006,2006-01,,3
Arnd Bergmann,2009,2009-10,,3
Sebastian Radtke,2011,2011-05,,10
Rohm Semiconductor,2022,2022-04,,1
Arnd Bergmann,2005,2005-11,,37
Samsung Electronics,2005,2005-02,,2
Amazon Lab126,2011,2011-05,,5
Jan-Ove Austell,2009,2009-10,,2
Proton Technologies,2020,2020-10,,5
PMC-Sierra,2016,2016-09,,10
Netronome Systems,2021,2021-05,,2
Vyatta,2012,2012-02,,1
Nick Piggin,2013,2013-04,,12
SYSGO,2009,2009-10,,1
Wupperonline,2009,2009-01,,2
Jason A. Donenfeld,2020,2020-11,,1
Arnd Bergmann,2009,2009-07,,1
SYSGO,2010,2010-02,,18
Arnd Bergmann,2019,2019-05,,4
David M. Loft,2017,2017-08,,14
Amazon Lab126,2013,2013-04,,6
Jack Cox,2010,2010-01,,1
Motorola Mobility,2022,2022-05,,3
Texas Instruments,2007,2007-07,,6
Sony,2006,2006-12,,7
Hammerspace,2020,2020-09,,6
Arnd Bergmann,2020,2020-06,,4
Technical University of Berlin,2017,2017-10,,3
David M. Loft,2020,2020-08,,3
SUSE Linux,2004,2004-09,,2
Alibaba,2008,2008-11,,4
Freie Universität Berlin,2010,2010-01,,1
Texas Instruments,2007,2007-04,,9
Broadcom,2006,2006-10,,2
Lavabit,2011,2011-04,,1
Vyatta,2012,2012-10,,3
Sebastian Radtke,2012,2012-01,,1
Vyatta,2012,2012-05,,1
SYSGO,2010,2010-04,,6
Arnd Bergmann,2011,2011-06,,8
Jack Cox,2013,2013-01,,6
Jason A. Donenfeld,2020,2020-09,,3
Linux Foundation,2022,2022-01,,15
Proton Technologies,2016,2016-05,,6
Mellanox Technologies,2005,2005-08,,2
Motorola Mobility,2012,2012-09,,1
Texas Instruments,2022,2022-10,,8
Amazon Lab126,2014,2014-09,,1
Alibaba,2012,2012-09,,4
Airtame,2021,2021-05,,2
Alibaba,2007,2007-03,,21
Victor Toso,2018,2018-10,,2
Sebastian Radtke,2011,2011-03,,2
Alibaba,2007,2007-01,,1
Amazon Lab126,2013,2013-09,,11
Synaptics,2017,2017-10,,3
Sony,2007,2007-09,,10
SYSGO,2020,2020-08,,8
Synaptics,2016,2016-11,,9
Freie Universität Berlin,2016,2016-04,,2
Alibaba,2008,2008-03,,7
SYSGO,2015,2015-09,,5
Synaptics,2012,2012-11,,2
David M. Loft,2011,2011-10,,26
David M. Loft,2012,2012-12,,20
Arnd Bergmann,2009,2009-04,,3
Metanate,2015,2015-12,,4
Alibaba,2008,2008-12,,6
Cybernetics,2014,2014-10,,2
Jan-Ove Austell,2020,2020-02,,2
Applied Asynchrony,2018,2018-11,,1
Arnd Bergmann,2012,2012-06,,6
Synaptics,2021,2021-02,,2
Mellanox Technologies,2006,2006-07,,2
Airtame,2021,2021-10,,17
SYSGO,2022,2022-07,,4
Technical University of Berlin,2014,2014-09,,2
Sebastian Radtke,2014,2014-05,,3
Arnd Bergmann,2022,2022-03,,28
PMC-Sierra,2013,2013-11,,3
Time Warner Cable Internet,2005,2005-09,,6
Metanate,2016,2016-03,,4
John D. Cox,2020,2020-04,,1
Alibaba,2007,2007-11,,2
